,wind_farm,oem_manufacturer,latitude,longitude,country,rated_power,rotor_diameter,hub_height,turbine_type,commissioning_date
2828,Hornsea Project 1,Siemens Gamesa,53.9342,2.1226,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2829,Hornsea Project 1,Siemens Gamesa,53.9467,2.1089,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2830,Hornsea Project 1,Siemens Gamesa,53.9547,2.1002,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2831,Hornsea Project 1,Siemens Gamesa,53.8789,2.1426,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2832,Hornsea Project 1,Siemens Gamesa,53.8897,2.1308,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2833,Hornsea Project 1,Siemens Gamesa,53.9005,2.1189,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2834,Hornsea Project 1,Siemens Gamesa,53.9113,2.1071,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2835,Hornsea Project 1,Siemens Gamesa,53.9222,2.0952,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2836,Hornsea Project 1,Siemens Gamesa,53.933,2.0834,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2837,Hornsea Project 1,Siemens Gamesa,53.9437,2.0717,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2838,Hornsea Project 1,Siemens Gamesa,53.8857,2.0937,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2839,Hornsea Project 1,Siemens Gamesa,53.9108,2.1483,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2840,Hornsea Project 1,Siemens Gamesa,53.9102,1.8593,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2841,Hornsea Project 1,Siemens Gamesa,53.8347,1.8493,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2842,Hornsea Project 1,Siemens Gamesa,53.8581,1.841,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2843,Hornsea Project 1,Siemens Gamesa,53.9421,1.7307,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2844,Hornsea Project 1,Siemens Gamesa,53.9392,1.7515,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2845,Hornsea Project 1,Siemens Gamesa,53.9408,1.7822,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2846,Hornsea Project 1,Siemens Gamesa,53.8257,2.1285,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2847,Hornsea Project 1,Siemens Gamesa,53.826,2.143,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2848,Hornsea Project 1,Siemens Gamesa,53.8239,2.157,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2849,Hornsea Project 1,Siemens Gamesa,53.8227,2.1758,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2850,Hornsea Project 1,Siemens Gamesa,53.8268,2.1996,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2851,Hornsea Project 1,Siemens Gamesa,53.8495,1.6704,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2852,Hornsea Project 1,Siemens Gamesa,53.8495,1.6993,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2853,Hornsea Project 1,Siemens Gamesa,53.8511,1.7286,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2854,Hornsea Project 1,Siemens Gamesa,53.9372,1.708,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2855,Hornsea Project 1,Siemens Gamesa,53.8451,1.7652,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2856,Hornsea Project 1,Siemens Gamesa,53.8408,2.06,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2857,Hornsea Project 1,Siemens Gamesa,53.837,2.1055,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2858,Hornsea Project 1,Siemens Gamesa,53.8371,2.1468,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2859,Hornsea Project 1,Siemens Gamesa,53.8381,2.2038,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2860,Hornsea Project 1,Siemens Gamesa,53.8361,2.2297,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2861,Hornsea Project 1,Siemens Gamesa,53.8624,1.656,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2862,Hornsea Project 1,Siemens Gamesa,53.8545,1.7548,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2863,Hornsea Project 1,Siemens Gamesa,53.8584,1.7952,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2864,Hornsea Project 1,Siemens Gamesa,53.8525,2.0471,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2865,Hornsea Project 1,Siemens Gamesa,53.847,2.0949,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2866,Hornsea Project 1,Siemens Gamesa,53.8472,2.1357,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2867,Hornsea Project 1,Siemens Gamesa,53.8466,1.7859,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2868,Hornsea Project 1,Siemens Gamesa,53.8458,2.1751,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2869,Hornsea Project 1,Siemens Gamesa,53.9342,1.6889,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2870,Hornsea Project 1,Siemens Gamesa,53.9508,1.7711,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2871,Hornsea Project 1,Siemens Gamesa,53.93,1.7943,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2872,Hornsea Project 1,Siemens Gamesa,53.9192,2.1152,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2873,Hornsea Project 1,Siemens Gamesa,53.9774,1.7415,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2874,Hornsea Project 1,Siemens Gamesa,53.9711,1.6988,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2875,Hornsea Project 1,Siemens Gamesa,53.9735,1.7153,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2876,Hornsea Project 1,Siemens Gamesa,53.9693,1.7504,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2877,Hornsea Project 1,Siemens Gamesa,53.8374,1.6805,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2878,Hornsea Project 1,Siemens Gamesa,53.8354,1.7031,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2879,Hornsea Project 1,Siemens Gamesa,53.8354,1.7236,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2880,Hornsea Project 1,Siemens Gamesa,53.9275,1.7644,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2881,Hornsea Project 1,Siemens Gamesa,53.8352,1.7654,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2882,Hornsea Project 1,Siemens Gamesa,53.9412,2.0911,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2883,Hornsea Project 1,Siemens Gamesa,53.8351,1.7837,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2884,Hornsea Project 1,Siemens Gamesa,53.8311,2.0424,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2885,Hornsea Project 1,Siemens Gamesa,53.8301,2.0584,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2886,Hornsea Project 1,Siemens Gamesa,53.8292,2.0727,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2887,Hornsea Project 1,Siemens Gamesa,53.8283,2.0869,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2888,Hornsea Project 1,Siemens Gamesa,53.8291,2.1009,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2889,Hornsea Project 1,Siemens Gamesa,53.962,1.7088,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2890,Hornsea Project 1,Siemens Gamesa,53.9619,1.7263,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2891,Hornsea Project 1,Siemens Gamesa,53.9604,1.7604,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2892,Hornsea Project 1,Siemens Gamesa,53.9521,2.0792,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2893,Hornsea Project 1,Siemens Gamesa,53.9531,1.7185,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2894,Hornsea Project 1,Siemens Gamesa,53.9503,1.7392,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2895,Hornsea Project 1,Siemens Gamesa,53.832,2.0283,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2896,Hornsea Project 1,Siemens Gamesa,53.9188,1.8081,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2897,Hornsea Project 1,Siemens Gamesa,53.8452,2.2198,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2898,Hornsea Project 1,Siemens Gamesa,53.8682,1.7096,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2899,Hornsea Project 1,Siemens Gamesa,53.8924,1.7576,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2900,Hornsea Project 1,Siemens Gamesa,53.8953,1.7324,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2901,Hornsea Project 1,Siemens Gamesa,53.8361,1.8046,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2902,Hornsea Project 1,Siemens Gamesa,53.8365,1.8285,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2903,Hornsea Project 1,Siemens Gamesa,53.8355,1.6656,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2904,Hornsea Project 1,Siemens Gamesa,53.8347,1.8738,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2905,Hornsea Project 1,Siemens Gamesa,53.8345,1.8943,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2906,Hornsea Project 1,Siemens Gamesa,53.8348,1.9095,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2907,Hornsea Project 1,Siemens Gamesa,53.8342,1.9342,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2908,Hornsea Project 1,Siemens Gamesa,53.8342,1.9492,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2909,Hornsea Project 1,Siemens Gamesa,53.834,1.9784,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2910,Hornsea Project 1,Siemens Gamesa,53.8937,1.7843,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2911,Hornsea Project 1,Siemens Gamesa,53.8338,1.997,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2912,Hornsea Project 1,Siemens Gamesa,53.847,1.8078,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2913,Hornsea Project 1,Siemens Gamesa,53.8474,1.8353,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2914,Hornsea Project 1,Siemens Gamesa,53.8461,1.8544,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2915,Hornsea Project 1,Siemens Gamesa,53.8461,1.8884,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2916,Hornsea Project 1,Siemens Gamesa,53.8471,1.9288,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2917,Hornsea Project 1,Siemens Gamesa,53.8452,1.9724,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2918,Hornsea Project 1,Siemens Gamesa,53.8428,2.0164,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2919,Hornsea Project 1,Siemens Gamesa,53.8715,1.8088,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2920,Hornsea Project 1,Siemens Gamesa,53.8922,1.8034,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2921,Hornsea Project 1,Siemens Gamesa,53.8827,1.8139,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2922,Hornsea Project 1,Siemens Gamesa,53.8697,1.8283,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2923,Hornsea Project 1,Siemens Gamesa,53.8337,2.0143,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2924,Hornsea Project 1,Siemens Gamesa,53.8666,1.6803,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2925,Hornsea Project 1,Siemens Gamesa,53.8914,2.1458,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2926,Hornsea Project 1,Siemens Gamesa,53.9076,1.696,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2927,Hornsea Project 1,Siemens Gamesa,53.8639,1.7444,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2928,Hornsea Project 1,Siemens Gamesa,53.8572,2.0834,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2929,Hornsea Project 1,Siemens Gamesa,53.8592,2.1227,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2930,Hornsea Project 1,Siemens Gamesa,53.8575,2.1659,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2931,Hornsea Project 1,Siemens Gamesa,53.8553,2.2088,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2932,Hornsea Project 1,Siemens Gamesa,53.8733,1.734,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2933,Hornsea Project 1,Siemens Gamesa,53.872,1.7578,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2934,Hornsea Project 1,Siemens Gamesa,53.8697,1.7827,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2935,Hornsea Project 1,Siemens Gamesa,53.8643,2.0343,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2936,Hornsea Project 1,Siemens Gamesa,53.8676,2.0721,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2937,Hornsea Project 1,Siemens Gamesa,53.8692,2.1117,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2938,Hornsea Project 1,Siemens Gamesa,53.9092,1.6642,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2939,Hornsea Project 1,Siemens Gamesa,53.8681,2.1544,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2940,Hornsea Project 1,Siemens Gamesa,53.8647,2.1985,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2941,Hornsea Project 1,Siemens Gamesa,53.9265,1.7199,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2942,Hornsea Project 1,Siemens Gamesa,53.8852,1.66,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2943,Hornsea Project 1,Siemens Gamesa,53.9263,1.6752,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2944,Hornsea Project 1,Siemens Gamesa,53.9159,1.7773,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2945,Hornsea Project 1,Siemens Gamesa,53.917,1.7585,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2946,Hornsea Project 1,Siemens Gamesa,53.9151,1.7325,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2947,Hornsea Project 1,Siemens Gamesa,53.9165,1.7091,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2948,Hornsea Project 1,Siemens Gamesa,53.9162,1.6865,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2949,Hornsea Project 1,Siemens Gamesa,53.9044,1.79,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2950,Hornsea Project 1,Siemens Gamesa,53.9038,1.745,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2951,Hornsea Project 1,Siemens Gamesa,53.865,2.1745,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2952,Hornsea Project 1,Siemens Gamesa,53.8353,1.7451,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2953,Hornsea Project 1,Siemens Gamesa,53.9022,1.9096,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2954,Hornsea Project 1,Siemens Gamesa,53.8908,1.9222,United Kingdom,7.0,154.0,115.0,SWT-7.0-154,2019-12
2955,Hornsea Project 2,Siemens Gamesa,54.0003,1.5026,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2956,Hornsea Project 2,Siemens Gamesa,53.8504,1.4875,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2957,Hornsea Project 2,Siemens Gamesa,53.838,1.4869,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2958,Hornsea Project 2,Siemens Gamesa,53.8367,1.4717,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2959,Hornsea Project 2,Siemens Gamesa,53.838,1.4571,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2960,Hornsea Project 2,Siemens Gamesa,53.8553,1.4676,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2961,Hornsea Project 2,Siemens Gamesa,53.8518,1.4547,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2962,Hornsea Project 2,Siemens Gamesa,53.8653,1.4564,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2963,Hornsea Project 2,Siemens Gamesa,53.8761,1.4586,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2964,Hornsea Project 2,Siemens Gamesa,53.8628,1.4965,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2965,Hornsea Project 2,Siemens Gamesa,53.8827,1.4961,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2966,Hornsea Project 2,Siemens Gamesa,53.8813,1.5442,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2967,Hornsea Project 2,Siemens Gamesa,53.8908,1.5562,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2968,Hornsea Project 2,Siemens Gamesa,53.9023,1.5654,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2969,Hornsea Project 2,Siemens Gamesa,53.9067,1.5388,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2970,Hornsea Project 2,Siemens Gamesa,53.9905,1.8058,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2971,Hornsea Project 2,Siemens Gamesa,53.9874,1.5169,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2972,Hornsea Project 2,Siemens Gamesa,53.9747,1.531,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2973,Hornsea Project 2,Siemens Gamesa,53.9498,1.5588,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2974,Hornsea Project 2,Siemens Gamesa,53.9361,1.5742,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2975,Hornsea Project 2,Siemens Gamesa,53.885,1.5173,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2976,Hornsea Project 2,Siemens Gamesa,53.867,1.5137,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2977,Hornsea Project 2,Siemens Gamesa,54.0059,1.5255,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2978,Hornsea Project 2,Siemens Gamesa,53.9997,1.5323,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2979,Hornsea Project 2,Siemens Gamesa,54.0044,1.6108,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2980,Hornsea Project 2,Siemens Gamesa,54.0048,1.5881,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2981,Hornsea Project 2,Siemens Gamesa,53.9875,1.6521,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2982,Hornsea Project 2,Siemens Gamesa,54.0053,1.5572,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2983,Hornsea Project 2,Siemens Gamesa,53.9982,1.5653,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2984,Hornsea Project 2,Siemens Gamesa,53.9908,1.5735,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2985,Hornsea Project 2,Siemens Gamesa,53.9748,2.0544,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2986,Hornsea Project 2,Siemens Gamesa,53.9787,2.0297,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2987,Hornsea Project 2,Siemens Gamesa,53.9809,2.0027,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2988,Hornsea Project 2,Siemens Gamesa,53.9002,1.6431,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2989,Hornsea Project 2,Siemens Gamesa,53.9833,1.945,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2990,Hornsea Project 2,Siemens Gamesa,53.986,1.8945,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2991,Hornsea Project 2,Siemens Gamesa,53.9862,1.8715,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2992,Hornsea Project 2,Siemens Gamesa,53.9145,1.6271,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2993,Hornsea Project 2,Siemens Gamesa,53.9066,1.6357,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2994,Hornsea Project 2,Siemens Gamesa,53.9378,1.6013,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2995,Hornsea Project 2,Siemens Gamesa,53.9488,1.5891,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2996,Hornsea Project 2,Siemens Gamesa,53.9626,1.5738,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2997,Hornsea Project 2,Siemens Gamesa,53.9753,1.5594,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2998,Hornsea Project 2,Siemens Gamesa,53.9888,1.5445,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
2999,Hornsea Project 2,Siemens Gamesa,53.9854,1.9142,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3000,Hornsea Project 2,Siemens Gamesa,53.8875,1.6282,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3001,Hornsea Project 2,Siemens Gamesa,53.8777,1.6391,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3002,Hornsea Project 2,Siemens Gamesa,53.8694,1.628,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3003,Hornsea Project 2,Siemens Gamesa,53.9854,1.4505,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3004,Hornsea Project 2,Siemens Gamesa,53.9875,1.4699,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3005,Hornsea Project 2,Siemens Gamesa,53.9881,1.4956,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3006,Hornsea Project 2,Siemens Gamesa,54.0073,1.4476,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3007,Hornsea Project 2,Siemens Gamesa,54.0012,1.4545,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3008,Hornsea Project 2,Siemens Gamesa,54.0069,1.4745,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3009,Hornsea Project 2,Siemens Gamesa,53.9992,1.4833,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3010,Hornsea Project 2,Siemens Gamesa,54.0064,1.4958,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3011,Hornsea Project 2,Siemens Gamesa,53.9559,1.5318,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3012,Hornsea Project 2,Siemens Gamesa,53.9718,1.4659,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3013,Hornsea Project 2,Siemens Gamesa,53.8989,1.502,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3014,Hornsea Project 2,Siemens Gamesa,53.8969,1.4583,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3015,Hornsea Project 2,Siemens Gamesa,53.9074,1.4683,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3016,Hornsea Project 2,Siemens Gamesa,53.9164,1.4583,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3017,Hornsea Project 2,Siemens Gamesa,54.0027,1.6813,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3018,Hornsea Project 2,Siemens Gamesa,54.002,1.7093,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3019,Hornsea Project 2,Siemens Gamesa,54.0005,1.7264,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3020,Hornsea Project 2,Siemens Gamesa,53.9977,1.7539,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3021,Hornsea Project 2,Siemens Gamesa,53.9862,1.8512,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3022,Hornsea Project 2,Siemens Gamesa,53.9877,1.8275,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3023,Hornsea Project 2,Siemens Gamesa,53.8892,1.4671,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3024,Hornsea Project 2,Siemens Gamesa,53.9619,1.4987,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3025,Hornsea Project 2,Siemens Gamesa,53.9632,1.4755,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3026,Hornsea Project 2,Siemens Gamesa,53.9618,1.454,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3027,Hornsea Project 2,Siemens Gamesa,53.8614,1.6363,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3028,Hornsea Project 2,Siemens Gamesa,53.8577,1.6148,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3029,Hornsea Project 2,Siemens Gamesa,53.8476,1.6261,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3030,Hornsea Project 2,Siemens Gamesa,53.8414,1.6328,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3031,Hornsea Project 2,Siemens Gamesa,53.8362,1.617,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3032,Hornsea Project 2,Siemens Gamesa,53.8461,1.6061,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
3033,Hornsea Project 2,Siemens Gamesa,53.8363,1.5942,United Kingdom,8.0,167.0,120.0,SG 8.0-167 DD,2022-08
